,Name,Team,Position,Cost,Creativity,Influence,Threat,ICT,Goals_conceded,Goals_scored,Assists,Own_goals,Penalties_missed,Penalties_saved,Saves,Yellow_cards,Red_cards,TSB,Minutes,Bonus,Points,Age,Market_Value,PCS_1,PCS_2,Player_Id,bonus_GW1,bonus_GW2,bonus_GW3,bonus_GW4,bonus_GW5,bonus_GW6,bonus_GW7,bonus_GW8,bonus_GW9,bps_GW1,bps_GW2,bps_GW3,bps_GW4,bps_GW5,bps_GW6,bps_GW7,bps_GW8,bps_GW9,clean_sheets_GW1,clean_sheets_GW2,clean_sheets_GW3,clean_sheets_GW4,clean_sheets_GW5,clean_sheets_GW6,clean_sheets_GW7,clean_sheets_GW8,clean_sheets_GW9,goals_scored_GW1,goals_scored_GW2,goals_scored_GW3,goals_scored_GW4,goals_scored_GW5,goals_scored_GW6,goals_scored_GW7,goals_scored_GW8,goals_scored_GW9,ict_index_GW1,ict_index_GW2,ict_index_GW3,ict_index_GW4,ict_index_GW5,ict_index_GW6,ict_index_GW7,ict_index_GW8,ict_index_GW9,saves_GW1,saves_GW2,saves_GW3,saves_GW4,saves_GW5,saves_GW6,saves_GW7,saves_GW8,saves_GW9,selected_GW1,selected_GW2,selected_GW3,selected_GW4,selected_GW5,selected_GW6,selected_GW7,selected_GW8,selected_GW9,total_points_GW1,total_points_GW2,total_points_GW3,total_points_GW4,total_points_GW5,total_points_GW6,total_points_GW7,total_points_GW8,total_points_GW9,transfers_balance_GW1,transfers_balance_GW2,transfers_balance_GW3,transfers_balance_GW4,transfers_balance_GW5,transfers_balance_GW6,transfers_balance_GW7,transfers_balance_GW8,transfers_balance_GW9,transfers_in_GW1,transfers_in_GW2,transfers_in_GW3,transfers_in_GW4,transfers_in_GW5,transfers_in_GW6,transfers_in_GW7,transfers_in_GW8,transfers_in_GW9,transfers_out_GW1,transfers_out_GW2,transfers_out_GW3,transfers_out_GW4,transfers_out_GW5,transfers_out_GW6,transfers_out_GW7,transfers_out_GW8,transfers_out_GW9,value_GW1,value_GW2,value_GW3,value_GW4,value_GW5,value_GW6,value_GW7,value_GW8,value_GW9
215,Leno,ARS,GKP,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,26,18.0,-1.7041157719259885,-0.3800545638988259,2,0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,13.0,0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.2,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,110646,107349.0,92305.0,82858.0,77555.0,74131.0,70906.0,85008.0,90965.0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0,-14370.0,-17771.0,-11562.0,-7085.0,-4376.0,-3790.0,11531.0,4917.0,0,1857.0,1103.0,500.0,754.0,353.0,180.0,13379.0,8112.0,0,16227.0,18874.0,12062.0,7839.0,4729.0,3970.0,1848.0,3195.0,50,50.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0
216,Lewis Cook,BOU,MID,50,423.3,456.4,126.0,100.7,42,0,2,0,0,0,0,5,0,0.3,2234,0,58,27,6.3,0.01634391682943088,0.4949627300468243,39,0,3.0,5.0,4.0,4.0,0.0,11.0,9.0,11.0,0,3.0,5.0,4.0,4.0,0.0,11.0,9.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.3,1.2,0.0,1.5,0.9,1.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16680,15194.0,14488.0,13574.0,12712.0,12176.0,11515.0,11313.0,11571.0,0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,0,-2598.0,-1483.0,-1346.0,-1010.0,-766.0,-730.0,-263.0,128.0,0,258.0,606.0,317.0,269.0,414.0,161.0,235.0,770.0,0,2856.0,2089.0,1663.0,1279.0,1180.0,891.0,498.0,642.0,50,50.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0
217,Lichtsteiner,ARS,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,34,1.35,-1.7041157719259885,-0.3800545638988259,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112156,117269.0,95453.0,79486.0,69989.0,64924.0,61396.0,58968.0,56477.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,-10116.0,-23933.0,-17753.0,-10917.0,-5896.0,-4111.0,-2829.0,-2932.0,0,4812.0,2151.0,789.0,550.0,424.0,431.0,275.0,422.0,0,14928.0,26084.0,18542.0,11467.0,6320.0,4542.0,3104.0,3354.0,50,50.0,49.0,48.0,48.0,47.0,47.0,47.0,46.0
218,Lindelof,MUN,DEF,50,37.7,272.8,8.0,32.0,14,0,0,0,0,0,0,1,0,0.6,1284,1,47,24,22.5,-1.0552233105340239,-0.0823503777702671,292,15,16.0,3.0,27.0,14.0,16.0,-2.0,0.0,16.0,15,16.0,3.0,27.0,14.0,16.0,-2.0,0.0,16.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.8,0.8,1.6,2.7,1.7,0.2,0.0,2.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56146,72019.0,63220.0,54860.0,57827.0,64296.0,63924.0,57522.0,50297.0,2,1.0,1.0,6.0,2.0,2.0,-2.0,0.0,1.0,0,2024.0,-10576.0,-10013.0,414.0,5015.0,-868.0,-6470.0,-7623.0,0,7374.0,3098.0,1725.0,6524.0,8739.0,2854.0,530.0,370.0,0,5350.0,13674.0,11738.0,6110.0,3724.0,3722.0,7000.0,7993.0,50,50.0,50.0,49.0,49.0,49.0,49.0,49.0,48.0
219,Lingard,MUN,MID,70,519.1,526.6,711.0,175.3,18,8,6,0,0,0,0,2,0,14.9,1807,10,128,25,36.0,1.832168508044124,-0.9115231625209139,300,0,3.0,4.0,12.0,11.0,10.0,0.0,0.0,0.0,0,3.0,4.0,12.0,11.0,10.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,7.1,5.6,2.8,2.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283400,208433.0,182285.0,177382.0,188722.0,186148.0,173407.0,146641.0,122439.0,0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0,-75370.0,-33173.0,-9541.0,6415.0,-4176.0,-13769.0,-26916.0,-24679.0,0,1669.0,3612.0,8928.0,23617.0,11036.0,3961.0,478.0,129.0,0,77039.0,36785.0,18469.0,17202.0,15212.0,17730.0,27394.0,24808.0,70,69.0,69.0,68.0,68.0,68.0,68.0,68.0,67.0
220,Llorente,TOT,FWD,60,66.7,60.2,99.0,22.6,2,1,0,0,0,0,0,1,0,0.3,224,2,22,33,6.3,-1.1982443006298749,-0.4512229295387902,371,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15635,15477.0,13758.0,13231.0,13361.0,13318.0,13137.0,12962.0,12856.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,-3679.0,-3030.0,-1643.0,-656.0,-510.0,-503.0,-410.0,-403.0,0,921.0,730.0,755.0,861.0,523.0,369.0,278.0,304.0,0,4600.0,3760.0,2398.0,1517.0,1033.0,872.0,688.0,707.0,60,59.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0
221,Lloris,TOT,GKP,55,0.1,726.4,0.0,72.3,35,0,0,0,0,0,87,1,0,8.3,3240,6,144,31,27.0,0.5166796651191384,4.166858785341131,351,12,16.0,31.0,0.0,0.0,0.0,0.0,34.0,27.0,12,16.0,31.0,0.0,0.0,0.0,0.0,34.0,27.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.8,3.2,0.0,0.0,0.0,0.0,3.8,3.2,1,2.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,380621,423812.0,394159.0,367563.0,287581.0,252407.0,234300.0,237091.0,240141.0,2,2.0,7.0,0.0,0.0,0.0,0.0,9.0,8.0,0,-4039.0,-39647.0,-37805.0,-80251.0,-38215.0,-19367.0,-604.0,1418.0,0,15335.0,9753.0,21029.0,2030.0,452.0,664.0,7894.0,6907.0,0,19374.0,49400.0,58834.0,82281.0,38667.0,20031.0,8498.0,5489.0,55,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0
222,Locadia,BHA,FWD,55,24.6,50.4,89.0,15.8,8,1,1,0,0,0,0,0,0,0.3,221,2,16,24,13.5,-1.1032514014264292,-0.29136705623591375,65,0,3.0,3.0,1.0,-3.0,2.0,1.0,2.0,8.0,0,3.0,3.0,1.0,-3.0,2.0,1.0,2.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.2,4.8,0.6,0.0,0.0,4.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5404,6710.0,6677.0,6613.0,6372.0,6236.0,6075.0,6142.0,6083.0,0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0,-615.0,-615.0,-402.0,-415.0,-248.0,-252.0,-28.0,-166.0,0,379.0,439.0,366.0,263.0,155.0,89.0,196.0,138.0,0,994.0,1054.0,768.0,678.0,403.0,341.0,224.0,304.0,55,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0
223,Loftus-Cheek,CHE,MID,55,377.0,379.2,487.0,124.5,30,2,5,0,0,0,0,1,0,2.0,1871,2,77,22,16.2,0.3202852263556043,-0.015527327070619226,132,5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55849,53230.0,43860.0,37876.0,34283.0,31024.0,29278.0,27722.0,26838.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-7358.0,-10005.0,-6467.0,-3912.0,-3360.0,-1882.0,-1568.0,-999.0,0,449.0,219.0,149.0,151.0,32.0,49.0,37.0,136.0,0,7807.0,10224.0,6616.0,4063.0,3392.0,1931.0,1605.0,1135.0,55,55.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0
224,Long,SOU,FWD,50,301.9,235.6,512.0,104.6,28,2,2,0,0,0,0,6,0,1.7,1570,0,53,31,6.3,-0.042260915346641496,-0.03925416134435481,73,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42014,38799.0,33406.0,29181.0,26658.0,25131.0,23692.0,23343.0,22647.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,-6033.0,-6312.0,-4586.0,-2968.0,-1932.0,-1614.0,-501.0,-936.0,0,750.0,733.0,204.0,295.0,232.0,177.0,433.0,532.0,0,6783.0,7045.0,4790.0,3263.0,2164.0,1791.0,934.0,1468.0,45,45.0,44.0,44.0,43.0,43.0,43.0,43.0,42.0
225,Long,SOU,FWD,50,301.9,235.6,512.0,104.6,28,2,2,0,0,0,0,6,0,1.7,1570,0,53,31,6.3,-0.042260915346641496,-0.03925416134435481,347,0,3.0,7.0,-1.0,4.0,2.0,0.0,3.0,9.0,0,3.0,7.0,-1.0,4.0,2.0,0.0,3.0,9.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.6,6.1,4.3,2.2,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90569,88210.0,81013.0,81112.0,68731.0,72835.0,73521.0,67234.0,68152.0,0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0,-10414.0,-9791.0,-2890.0,-12486.0,1893.0,-140.0,-6115.0,-395.0,0,3283.0,3434.0,7033.0,2344.0,9453.0,7938.0,1512.0,5881.0,0,13697.0,13225.0,9923.0,14830.0,7560.0,8078.0,7627.0,6276.0,50,50.0,50.0,49.0,49.0,48.0,48.0,48.0,48.0
226,Lookman,EVE,MID,55,20.5,12.0,43.0,7.5,6,0,1,0,0,0,0,0,0,0.5,153,0,10,20,10.8,-1.50734415162384,-0.24372414989598404,170,0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,18.0,0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12390,10536.0,8292.0,6914.0,6785.0,6278.0,5932.0,5756.0,5547.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0,-2875.0,-2393.0,-1524.0,-406.0,-522.0,-373.0,-226.0,-224.0,0,104.0,84.0,141.0,401.0,69.0,36.0,38.0,88.0,0,2979.0,2477.0,1665.0,807.0,591.0,409.0,264.0,312.0,55,54.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0
227,Lovren,LIV,DEF,50,104.5,656.4,242.0,100.2,24,2,1,0,0,0,0,4,0,10.3,2124,10,110,29,18.0,0.6963932500170651,-0.09658445130704055,239,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347393,207370.0,150965.0,124701.0,106653.0,98054.0,94072.0,92054.0,105485.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0,-137940.0,-61609.0,-28203.0,-18771.0,-9107.0,-4461.0,-2371.0,10775.0,0,862.0,254.0,166.0,128.0,91.0,408.0,324.0,13966.0,0,138802.0,61863.0,28369.0,18899.0,9198.0,4869.0,2695.0,3191.0,50,50.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0
228,Lowton,BUR,DEF,50,264.9,574.6,46.0,89.0,26,0,3,0,0,0,0,1,0,0.8,2295,4,89,29,4.5,-0.10308011749461009,0.1315778161221826,69,26,21.0,15.0,0.0,0.0,17.0,10.0,5.0,10.0,26,21.0,15.0,0.0,0.0,17.0,10.0,5.0,10.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.6,5.8,0.0,0.0,3.2,2.1,2.0,2.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44551,49370.0,43502.0,35801.0,29578.0,25420.0,25942.0,26572.0,23277.0,6,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0,988.0,-6228.0,-7962.0,-6598.0,-4303.0,122.0,180.0,-2914.0,0,3426.0,1304.0,368.0,341.0,162.0,1265.0,1445.0,209.0,0,2438.0,7532.0,8330.0,6939.0,4465.0,1143.0,1265.0,3123.0,50,50.0,50.0,49.0,49.0,48.0,48.0,48.0,48.0
229,Lucas Moura,TOT,MID,70,83.2,49.0,41.0,17.5,6,0,1,0,0,0,0,0,0,1.7,206,0,11,26,25.2,-1.4361702207855864,-0.2601755200358684,370,8,17.0,41.0,15.0,-2.0,3.0,-3.0,13.0,8.0,8,17.0,41.0,15.0,-2.0,3.0,-3.0,13.0,8.0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.6,12.9,4.9,2.7,4.3,6.6,11.1,7.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108496,111296.0,119592.0,734301.0,1116102.0,1286400.0,1312694.0,1305055.0,1174016.0,2,7.0,15.0,5.0,2.0,3.0,3.0,3.0,3.0,0,-6020.0,826.0,558760.0,354920.0,159711.0,19961.0,-12387.0,-131320.0,0,11455.0,30878.0,585664.0,433660.0,251037.0,127833.0,97805.0,60651.0,0,17475.0,30052.0,26904.0,78740.0,91326.0,107872.0,110192.0,191971.0,70,70.0,70.0,72.0,73.0,74.0,74.0,74.0,74.0
230,Lukaku,MUN,FWD,110,572.4,831.0,1334.0,273.2,26,16,7,0,1,0,0,4,0,15.6,2866,18,162,25,90.0,4.405468314427423,-1.5703484725894086,306,-2,27.0,-3.0,50.0,25.0,1.0,0.0,11.0,1.0,-2,27.0,-3.0,50.0,25.0,1.0,0.0,11.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.2,7.7,9.7,25.2,9.7,2.6,3.4,5.7,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349932,423457.0,400373.0,373920.0,469556.0,650896.0,571361.0,492155.0,383762.0,1,8.0,2.0,12.0,6.0,2.0,2.0,2.0,2.0,0,13521.0,-38205.0,-36579.0,69177.0,162034.0,-70927.0,-84985.0,-106868.0,0,41774.0,25576.0,16492.0,97270.0,185191.0,15095.0,17069.0,3384.0,0,28253.0,63781.0,53071.0,28093.0,23157.0,86022.0,102054.0,110252.0,110,110.0,110.0,110.0,110.0,111.0,111.0,110.0,109.0
231,Lossl,HUD,GKP,45,30.0,846.8,0.0,87.8,58,0,1,1,0,2,103,1,0,2.7,3420,11,135,29,4.5,1.6738929771484496,5.423313929923285,191,0,0.0,26.0,8.0,9.0,20.0,17.0,16.0,12.0,0,0.0,26.0,8.0,9.0,20.0,17.0,16.0,12.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.4,1.2,4.7,3.5,2.1,2.4,0,0.0,3.0,0.0,1.0,5.0,4.0,2.0,1.0,100431,93993.0,83192.0,87345.0,84831.0,81992.0,79429.0,81715.0,82656.0,0,0.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,0,-8428.0,-11324.0,1581.0,-2833.0,-2991.0,-2763.0,1282.0,357.0,0,272.0,707.0,6071.0,2077.0,945.0,683.0,4274.0,4950.0,0,8700.0,12031.0,4490.0,4910.0,3936.0,3446.0,2992.0,4593.0,45,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0
232,Lowe,HUD,DEF,45,125.5,266.0,39.0,43.0,26,0,0,0,0,0,0,1,0,0.2,1585,0,60,29,1.35,-0.7767061232365132,0.19343662479994342,193,9,10.0,0.0,25.0,22.0,9.0,6.0,25.0,14.0,9,10.0,0.0,25.0,22.0,9.0,6.0,25.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.2,0.0,1.9,8.1,3.0,2.3,10.9,3.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8906,9470.0,9519.0,8396.0,8650.0,8392.0,8128.0,8077.0,7637.0,1,-1.0,0.0,6.0,2.0,1.0,1.0,7.0,2.0,0,-489.0,-270.0,-1163.0,-100.0,-322.0,-323.0,-122.0,-464.0,0,319.0,967.0,48.0,447.0,153.0,105.0,185.0,306.0,0,808.0,1237.0,1211.0,547.0,475.0,428.0,307.0,770.0,45,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0
233,Maddison,LEI,MID,65,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,21,19.8,-1.7041157719259885,-0.3800545638988259,233,10,32.0,9.0,23.0,32.0,35.0,25.0,7.0,16.0,10,32.0,9.0,23.0,32.0,35.0,25.0,7.0,16.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.1,5.5,3.3,10.9,15.0,8.3,12.3,2.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32765,67445.0,129282.0,127757.0,252800.0,434666.0,721488.0,1010671.0,1040056.0,2,9.0,2.0,5.0,8.0,8.0,6.0,2.0,2.0,0,21819.0,52279.0,-1666.0,111040.0,173090.0,271802.0,279587.0,39010.0,0,27587.0,70670.0,18710.0,144958.0,194162.0,289208.0,294811.0,118032.0,0,5768.0,18391.0,20376.0,33918.0,21072.0,17406.0,15224.0,79022.0,65,65.0,65.0,65.0,66.0,67.0,68.0,69.0,70.0
234,Madine,CAR,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,28,4.5,-1.7041157719259885,-0.3800545638988259,109,5,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,5,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51829,76462.0,71409.0,68676.0,70836.0,71961.0,68913.0,67639.0,64840.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,7259.0,-5997.0,-4974.0,-234.0,-225.0,-3172.0,-1926.0,-3924.0,0,16471.0,6110.0,4525.0,9144.0,6812.0,2451.0,2659.0,3008.0,0,9212.0,12107.0,9499.0,9378.0,7037.0,5623.0,4585.0,6932.0,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0
235,Maguire,LEI,DEF,55,254.3,955.8,478.0,168.8,60,2,4,0,0,0,0,7,0,22.1,3420,10,117,25,40.5,2.0449934486082326,0.6825727991798834,220,14,25.0,35.0,15.0,15.0,14.0,50.0,18.0,11.0,14,25.0,35.0,15.0,15.0,14.0,50.0,18.0,11.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,1.8,8.4,2.8,8.9,4.3,14.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759622,814141.0,806091.0,860442.0,860758.0,825535.0,799346.0,907991.0,904827.0,1,5.0,10.0,1.0,-1.0,2.0,18.0,1.0,1.0,0,-23861.0,-30560.0,23648.0,-14504.0,-39902.0,-30630.0,90408.0,-3698.0,0,16881.0,15854.0,47789.0,26044.0,11833.0,7041.0,98669.0,32127.0,0,40742.0,46414.0,24141.0,40548.0,51735.0,37671.0,8261.0,35825.0,55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
236,Mahrez,MCI,MID,90,924.0,966.0,932.0,282.6,51,12,13,0,0,0,0,2,0,8.9,2948,19,195,27,54.0,4.6599580347061185,-0.6010911437601029,223,4,1.0,3.0,15.0,5.0,41.0,1.0,-4.0,41.0,4,1.0,3.0,15.0,5.0,41.0,1.0,-4.0,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.4,1.9,0.5,7.5,4.4,13.7,1.4,6.3,16.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244252,273530.0,182667.0,128559.0,112258.0,95136.0,120925.0,108500.0,109553.0,1,1.0,1.0,2.0,1.0,12.0,1.0,1.0,10.0,0,6882.0,-92791.0,-58220.0,-19932.0,-18143.0,21109.0,-11363.0,-1451.0,0,43991.0,7397.0,2067.0,4162.0,745.0,25625.0,3356.0,8762.0,0,37109.0,100188.0,60287.0,24094.0,18888.0,4516.0,14719.0,10213.0,90,90.0,89.0,88.0,87.0,86.0,86.0,86.0,86.0
237,Maitland-Niles,ARS,MID,45,141.3,168.4,67.0,37.8,16,0,0,0,0,0,0,1,0,0.6,908,0,25,21,6.3,-1.0527018542281685,-0.0457902320735751,20,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31526,26878.0,20852.0,19669.0,17990.0,16727.0,15980.0,15524.0,15163.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-6916.0,-6521.0,-1992.0,-2082.0,-1411.0,-876.0,-513.0,-432.0,0,771.0,231.0,1663.0,607.0,206.0,179.0,174.0,277.0,0,7687.0,6752.0,3655.0,2689.0,1617.0,1055.0,687.0,709.0,45,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0
238,Manquillo,NEW,DEF,45,164.8,266.0,26.0,45.9,31,0,1,0,0,0,0,2,0,0.2,1757,1,49,24,4.5,-0.5500165588440535,0.3160108856239328,315,0,-2.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0,-2.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8511,8448.0,6623.0,5798.0,5033.0,4921.0,4800.0,4727.0,4677.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,-887.0,-1857.0,-915.0,-783.0,-174.0,-148.0,-92.0,-82.0,0,177.0,30.0,31.0,23.0,31.0,31.0,30.0,81.0,0,1064.0,1887.0,946.0,806.0,205.0,179.0,122.0,163.0,45,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
