,Name,Player_Id,bonus_GW1,bonus_GW2,bonus_GW3,bonus_GW4,bonus_GW5,bonus_GW6,bonus_GW7,bonus_GW8,bonus_GW9,bps_GW1,bps_GW2,bps_GW3,bps_GW4,bps_GW5,bps_GW6,bps_GW7,bps_GW8,bps_GW9,clean_sheets_GW1,clean_sheets_GW2,clean_sheets_GW3,clean_sheets_GW4,clean_sheets_GW5,clean_sheets_GW6,clean_sheets_GW7,clean_sheets_GW8,clean_sheets_GW9,goals_scored_GW1,goals_scored_GW2,goals_scored_GW3,goals_scored_GW4,goals_scored_GW5,goals_scored_GW6,goals_scored_GW7,goals_scored_GW8,goals_scored_GW9,ict_index_GW1,ict_index_GW2,ict_index_GW3,ict_index_GW4,ict_index_GW5,ict_index_GW6,ict_index_GW7,ict_index_GW8,ict_index_GW9,saves_GW1,saves_GW2,saves_GW3,saves_GW4,saves_GW5,saves_GW6,saves_GW7,saves_GW8,saves_GW9,total_points_GW1,total_points_GW2,total_points_GW3,total_points_GW4,total_points_GW5,total_points_GW6,total_points_GW7,total_points_GW8,total_points_GW9
108,Bennett,94,14,29.0,22.0,24.0,8.0,0.0,0.0,12.0,13.0,14,29.0,22.0,24.0,8.0,0.0,0.0,12.0,13.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.9,1.3,5.5,1.0,0.0,0.0,1.8,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,6.0,4.0,0.0,0.0,0.0,2.0,1.0
109,Peltier,95,6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Jazz Richards,96,0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111,Halford,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Ralls,98,12,20.0,18.0,7.0,13.0,0.0,14.0,-3.0,0.0,12,20.0,18.0,7.0,13.0,0.0,14.0,-3.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.5,4.8,1.9,3.2,1.2,5.3,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,3.0,2.0,2.0,1.0,2.0,-2.0,0.0
113,Hoilett,99,6,11.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,6,11.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.5,0.0,0.8,2.9,0.7,0.0,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0
114,Mendez-Laing,100,4,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Paterson,101,10,4.0,15.0,0.0,5.0,0.0,4.0,9.0,27.0,10,4.0,15.0,0.0,5.0,0.0,4.0,9.0,27.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.1,4.9,0.0,2.3,0.0,12.1,2.3,12.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,3.0,0.0,1.0,0.0,2.0,2.0,7.0
116,Gunnarsson,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117,Pilkington,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Damour,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119,Ward,105,3,0.0,1.0,24.0,7.0,7.0,4.0,2.0,0.0,3,0.0,1.0,24.0,7.0,7.0,4.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.7,7.3,2.0,1.6,2.8,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,7.0,2.0,2.0,1.0,1.0,0.0
120,Murphy,106,4,10.0,6.0,0.0,0.0,1.0,24.0,-3.0,22.0,4,10.0,6.0,0.0,0.0,1.0,24.0,-3.0,22.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.7,3.4,3.6,0.0,0.0,0.2,11.8,5.0,10.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,3.0,0.0,0.0,1.0,8.0,2.0,7.0
121,Zohore,107,0,-3.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0,-3.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,3.1,2.0,0.0,0.2,5.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
122,Bogle,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Madine,109,5,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,5,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
124,Reid,110,8,2.0,5.0,3.0,2.0,3.0,0.0,2.0,43.0,8,2.0,5.0,3.0,2.0,3.0,0.0,2.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,0.0,3.7,3.8,0.5,2.9,0.0,0.1,14.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,2.0,2.0,2.0,0.0,1.0,12.0
125,Cunningham,467,0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Camarasa,504,0,4.0,7.0,15.0,10.0,8.0,11.0,8.0,33.0,0,4.0,7.0,15.0,10.0,8.0,11.0,8.0,33.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.5,5.4,1.3,2.3,9.3,4.7,12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3.0,6.0,2.0,2.0,2.0,2.0,7.0
127,Harris,535,0,0.0,0.0,0.0,5.0,19.0,,,,0,0.0,0.0,0.0,5.0,19.0,,,,0,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.2,7.0,,,,0,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,1.0,6.0,,,
128,Brian Murphy,537,0,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0.0,0.0,,,
129,Courtois,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Caballero,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Azpilicueta,113,29,27.0,15.0,27.0,24.0,25.0,13.0,19.0,17.0,29,27.0,15.0,27.0,24.0,25.0,13.0,19.0,17.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,8.0,6.8,3.9,6.8,3.7,1.2,4.0,3.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.0,2.0,6.0,2.0,6.0,2.0,6.0,1.0
132,Cahill,114,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133,Alonso,115,32,47.0,31.0,29.0,16.0,26.0,13.0,20.0,10.0,32,47.0,31.0,29.0,16.0,26.0,13.0,20.0,10.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,13.4,3.6,9.8,5.6,2.8,3.2,5.5,3.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13.0,11.0,9.0,2.0,6.0,2.0,6.0,1.0
134,David Luiz,116,27,13.0,15.0,31.0,13.0,25.0,23.0,26.0,13.0,27,13.0,15.0,31.0,13.0,25.0,23.0,26.0,13.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.7,2.5,4.8,2.2,3.5,5.1,5.0,4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,2.0,8.0,2.0,6.0,3.0,6.0,1.0
135,Moses,117,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
136,Rudiger,118,35,14.0,13.0,27.0,15.0,26.0,15.0,26.0,33.0,35,14.0,13.0,27.0,15.0,26.0,15.0,26.0,33.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,3.5,2.3,2.9,5.0,2.4,2.0,8.4,11.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,2.0,6.0,2.0,6.0,2.0,6.0,11.0
137,Christensen,119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Zappacosta,120,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
139,Emerson,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Hazard,122,21,15.0,23.0,36.0,71.0,-1.0,32.0,48.0,8.0,21,15.0,23.0,36.0,71.0,-1.0,32.0,48.0,8.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,4.8,9.1,13.7,16.7,21.1,7.9,13.3,22.6,14.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,8.0,11.0,20.0,3.0,10.0,14.0,1.0
141,Fabregas,123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Willian,124,17,12.0,5.0,16.0,32.0,21.0,11.0,18.0,28.0,17,12.0,5.0,16.0,32.0,21.0,11.0,18.0,28.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.7,2.8,2.9,10.0,7.2,14.1,4.2,10.7,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0,1.0,3.0,10.0,3.0,3.0,3.0,6.0
143,Pedro,125,31,31.0,12.0,25.0,4.0,0.0,0.0,3.0,4.0,31,31.0,12.0,25.0,4.0,0.0,0.0,3.0,4.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.3,13.7,6.0,9.1,1.9,0.0,0.0,1.5,1.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8.0,3.0,6.0,2.0,0.0,0.0,1.0,1.0
144,Kante,126,30,16.0,15.0,10.0,14.0,5.0,14.0,14.0,15.0,30,16.0,15.0,10.0,14.0,5.0,14.0,14.0,15.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,10.9,4.1,1.9,2.2,7.0,2.4,5.2,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
145,Barkley,127,12,8.0,3.0,0.0,8.0,4.0,1.0,39.0,20.0,12,8.0,3.0,0.0,8.0,4.0,1.0,39.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,3.0,0.3,0.0,1.2,1.2,0.1,12.4,8.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,1.0,0.0,1.0,1.0,1.0,13.0,6.0
146,Drinkwater,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Bakayoko,129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Ampadu,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Hudson-Odoi,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Loftus-Cheek,132,5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,Giroud,133,0,2.0,3.0,9.0,37.0,2.0,3.0,17.0,4.0,0,2.0,3.0,9.0,37.0,2.0,3.0,17.0,4.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.8,5.2,14.4,3.9,0.8,5.6,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,4.0,10.0,2.0,2.0,5.0,1.0
152,Morata,134,1,27.0,6.0,3.0,0.0,0.0,1.0,20.0,6.0,1,27.0,6.0,3.0,0.0,0.0,1.0,20.0,6.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.9,8.3,4.1,4.5,0.0,2.1,2.3,7.1,4.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.0,2.0,2.0,0.0,1.0,1.0,5.0,2.0
153,Jorginho,459,31,14.0,15.0,15.0,10.0,16.0,15.0,11.0,20.0,31,14.0,15.0,15.0,10.0,16.0,15.0,11.0,20.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,3.3,7.0,3.0,1.4,8.0,3.6,3.7,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0
154,Abraham,496,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Kepa,498,23,17.0,9.0,21.0,10.0,21.0,19.0,36.0,13.0,23,17.0,9.0,21.0,10.0,21.0,19.0,36.0,13.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.8,0.7,1.2,1.3,1.2,2.2,3.3,2.1,1,4.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,6,2.0,2.0,6.0,2.0,6.0,3.0,9.0,1.0
156,Kovacic,499,0,7.0,10.0,15.0,7.0,12.0,23.0,4.0,12.0,0,7.0,10.0,15.0,7.0,12.0,23.0,4.0,12.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.8,10.6,6.7,4.5,6.8,1.2,3.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,3.0,1.0,3.0,7.0,1.0,2.0
157,Hennessey,135,33,18.0,14.0,34.0,24.0,28.0,14.0,9.0,0.0,33,18.0,14.0,34.0,24.0,28.0,14.0,9.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.0,2.3,6.1,1.8,1.9,2.6,1.2,0.0,6,4.0,3.0,5.0,2.0,3.0,3.0,1.0,0.0,9,2.0,2.0,8.0,6.0,8.0,2.0,2.0,0.0
158,Speroni,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Guaita,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Tomkins,138,29,20.0,0.0,0.0,25.0,26.0,10.0,15.0,0.0,29,20.0,0.0,0.0,25.0,26.0,10.0,15.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.5,0.0,0.0,1.2,1.8,1.2,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,6.0,5.0,0.0,2.0,0.0
161,Dann,139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
